Sales Enquiry as of 03/14/2026,,,,,,,,,,,
Order No.,Order Date,Required Date,Completed Date,Warehouse,Customer,Customer Type,Product,Product Group,Status,Quantity,Sub Total
SO-00000163,3/9/2026,3/9/2026,3/9/2026,Warehouse,KTOWN,General,Beverage Napkin,Cafe Supply,Completed,1,17.59
SO-00000163,3/9/2026,3/9/2026,3/9/2026,Warehouse,KTOWN,General,CS Vienna Cream,Premades,Completed,10,172
SO-00000163,3/9/2026,3/9/2026,3/9/2026,Warehouse,KTOWN,General,Buttercream,Premades,Completed,2,32.98
SO-00000163,3/9/2026,3/9/2026,3/9/2026,Warehouse,KTOWN,General,Almond Milk,Raw Material,Completed,1,32
SO-00000163,3/9/2026,3/9/2026,3/9/2026,Warehouse,KTOWN,General,Agave Cases,Raw Material,Completed,2,122.22
SO-00000163,3/9/2026,3/9/2026,3/9/2026,Warehouse,KTOWN,General,Whole Milk,Raw Material,Completed,22,99
SO-00000163,3/9/2026,3/9/2026,3/9/2026,Warehouse,KTOWN,General,2% Milk,Raw Material,Completed,2,9
SO-00000161,3/7/2026,3/7/2026,3/7/2026,Warehouse,Gardena,General,Strawberry Puree Cases,Raw Material,Completed,1,56.28
SO-00000161,3/7/2026,3/7/2026,3/7/2026,Warehouse,Gardena,General,Sanchez (retail),Retail,Completed,3,0
SO-00000161,3/7/2026,3/7/2026,3/7/2026,Warehouse,Gardena,General,Receipt rolls,Cafe Supply,Completed,1,5.75
SO-00000161,3/7/2026,3/7/2026,3/7/2026,Warehouse,Gardena,General,Paper Towel,Cafe Supply,Completed,1,23.9
SO-00000161,3/7/2026,3/7/2026,3/7/2026,Warehouse,Gardena,General,Oat Milk,Raw Material,Completed,6,192
SO-00000161,3/7/2026,3/7/2026,3/7/2026,Warehouse,Gardena,General,M1200 Matcha,Raw Material,Completed,3,720
SO-00000161,3/7/2026,3/7/2026,3/7/2026,Warehouse,Gardena,General,Ice lid,Consumables,Completed,1,35.25
SO-00000161,3/7/2026,3/7/2026,3/7/2026,Warehouse,Gardena,General,Custom Ice Cups,Consumables,Completed,1,57.9
SO-00000161,3/7/2026,3/7/2026,3/7/2026,Warehouse,Gardena,General,Espresso Beans,Raw Material,Completed,20,506
SO-00000161,3/7/2026,3/7/2026,3/7/2026,Warehouse,Gardena,General,Dulce,Raw Material,Completed,1,22.9
SO-00000161,3/7/2026,3/7/2026,3/7/2026,Warehouse,Gardena,General,Cup Carriers,Cafe Supply,Completed,4,35.52
SO-00000161,3/7/2026,3/7/2026,3/7/2026,Warehouse,Gardena,General,Caramel,Raw Material,Completed,1,22.9
SO-00000161,3/7/2026,3/7/2026,3/7/2026,Warehouse,Gardena,General,Bleach,Cafe Supply,Completed,2,13.78
SO-00000161,3/7/2026,3/7/2026,3/7/2026,Warehouse,Gardena,General,Black Trash Bag,Cafe Supply,Completed,1,27.4
SO-00000161,3/7/2026,3/7/2026,3/7/2026,Warehouse,Gardena,General,Beverage Napkin,Cafe Supply,Completed,1,17.59
SO-00000161,3/7/2026,3/7/2026,3/7/2026,Warehouse,Gardena,General,Almond Milk,Raw Material,Completed,2,64
SO-00000161,3/7/2026,3/7/2026,3/7/2026,Warehouse,Gardena,General,Agave Cases,Raw Material,Completed,1,61.11
SO-00000161,3/7/2026,3/7/2026,3/7/2026,Warehouse,Gardena,General,10oz Hot Cup,Consumables,Completed,1,49.25
SO-00000160,3/7/2026,3/7/2026,3/7/2026,Warehouse,KTOWN,General,CS Vienna Cream,Premades,Completed,18,309.6
SO-00000160,3/7/2026,3/7/2026,3/7/2026,Warehouse,KTOWN,General,Vanilla Syrup,Premades,Completed,3,28.26
SO-00000160,3/7/2026,3/7/2026,3/7/2026,Warehouse,KTOWN,General,Toilet Paper,Cafe Supply,Completed,10,5.5
SO-00000160,3/7/2026,3/7/2026,3/7/2026,Warehouse,KTOWN,General,Strawberry Puree Cases,Raw Material,Completed,1,56.28
