Sales Enquiry as of 03/19/2026,,,,,,,,,,,
Order No.,Order Date,Required Date,Completed Date,Warehouse,Customer,Customer Type,Product,Product Group,Status,Quantity,Sub Total
SO-00000182,3/15/2026,3/15/2026,3/15/2026,Warehouse,KTOWN,General,10oz Hot Cup,Consumables,Completed,1,49.25
SO-00000181,3/14/2026,3/15/2026,3/15/2026,Warehouse,Gardena,General,Ube Condensed Milk,Raw Material,Completed,1,0
SO-00000181,3/14/2026,3/15/2026,3/15/2026,Warehouse,Gardena,General,Strawberry Puree Cases,Raw Material,Completed,1,56.28
SO-00000181,3/14/2026,3/15/2026,3/15/2026,Warehouse,Gardena,General,Receipt rolls,Cafe Supply,Completed,1,5.75
SO-00000181,3/14/2026,3/15/2026,3/15/2026,Warehouse,Gardena,General,Oat Milk,Raw Material,Completed,6,192
SO-00000181,3/14/2026,3/15/2026,3/15/2026,Warehouse,Gardena,General,M1200 Matcha,Raw Material,Completed,1,240
SO-00000181,3/14/2026,3/15/2026,3/15/2026,Warehouse,Gardena,General,Ice lid,Consumables,Completed,1,35.25
SO-00000181,3/14/2026,3/15/2026,3/15/2026,Warehouse,Gardena,General,Ice Cups,Consumables,Completed,1,0
SO-00000181,3/14/2026,3/15/2026,3/15/2026,Warehouse,Gardena,General,Espresso Beans,Raw Material,Completed,9,227.7
SO-00000181,3/14/2026,3/15/2026,3/15/2026,Warehouse,Gardena,General,Decaf Beans,Raw Material,Completed,2,50.6
SO-00000181,3/14/2026,3/15/2026,3/15/2026,Warehouse,Gardena,General,Cup Sleeves - Green,Consumables,Completed,1,44.98
SO-00000181,3/14/2026,3/15/2026,3/15/2026,Warehouse,Gardena,General,Cup Carriers,Cafe Supply,Completed,4,35.52
SO-00000181,3/14/2026,3/15/2026,3/15/2026,Warehouse,Gardena,General,Cinnamon Powder,Raw Material,Completed,1,0
SO-00000181,3/14/2026,3/15/2026,3/15/2026,Warehouse,Gardena,General,Almond Milk,Raw Material,Completed,2,64
SO-00000181,3/14/2026,3/15/2026,3/15/2026,Warehouse,Gardena,General,Agave Cases,Raw Material,Completed,2,122.22
SO-00000180,3/14/2026,3/15/2026,3/15/2026,Warehouse,KTOWN,General,Vanilla Syrup,Premades,Completed,2,18.84
SO-00000180,3/14/2026,3/15/2026,3/15/2026,Warehouse,KTOWN,General,Tonic Water,Raw Material,Completed,1,36.52
SO-00000180,3/14/2026,3/15/2026,3/15/2026,Warehouse,KTOWN,General,Strawberry Puree Cases,Raw Material,Completed,1,56.28
SO-00000180,3/14/2026,3/15/2026,3/15/2026,Warehouse,KTOWN,General,Paper Towel,Cafe Supply,Completed,1,23.9
